name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
hanoi,2024-03-28,78.7,73.3,75.8,78.7,73.3,75.8,73.1,91.6,0.143,100,41.67,rain,0,0,22.1,11.4,90,1012.6,82.1,3.4,95.8,8.2,5,60,2024-03-28T05:53:17,2024-03-28T18:10:14,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,VVNB"
hanoi,2024-03-29,80.5,69.7,73.6,84.4,69.7,73.8,70.5,90.4,0.028,100,16.67,rain,0,0,30,16.1,33.8,1013.2,60,4.4,208.7,18.1,9,30,2024-03-29T05:52:23,2024-03-29T18:10:32,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,VVNB
hanoi,2024-03-30,85.9,71.5,77.6,95,71.5,80.7,73.1,86.4,0.016,100,16.67,rain,0,0,18.3,12.8,116.2,1010.6,75.1,4,206,17.7,9,60,2024-03-30T05:51:29,2024-03-30T18:10:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"VVNB,remote"
hanoi,2024-03-31,89.5,75.1,81.3,104.9,75.1,86.3,75.9,84.5,0,0,0,,0,0,21.5,11.4,95.3,1007.5,65.7,3.3,280.8,24.3,10,60,2024-03-31T05:50:35,2024-03-31T18:11:08,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,VVNB
hanoi,2024-04-01,91.3,76,81.9,107.5,76,87.8,76.2,83.6,0,0,0,,0,0,32,11.4,96.7,1004,57,4.2,288.4,25,9,30,2024-04-01T05:49:41,2024-04-01T18:11:26,0.74,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VVNB,remote"
hanoi,2024-04-02,91.3,76.9,81.7,107.5,76.9,87.1,76.2,84.2,0,0,0,,0,0,23.7,12.8,99.6,1002.8,52,4.9,308.8,26.8,10,30,2024-04-02T05:48:47,2024-04-02T18:11:45,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-03,90.3,78.7,82.6,105.9,78.7,89.5,77.1,84.1,0,0,0,,0,0,19.5,12.8,96.3,1004.3,84.2,4.7,305.4,26.5,10,60,2024-04-03T05:47:54,2024-04-03T18:12:03,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-04,87.8,78.8,82,102.4,78.8,88.6,77.5,86.8,0,0,0,,0,0,18.3,12.8,107.8,1005.1,95.5,4.8,302.2,26.1,10,75,2024-04-04T05:47:01,2024-04-04T18:12:21,0.84,Overcast,Cloudy skies throughout the day.,cloudy,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-05,82.4,77,80.1,90.9,77,84.1,76.7,89.6,0.008,100,8.33,rain,0,0,21.7,15,135.4,1007.2,97.5,5,56.3,4.8,2,60,2024-04-05T05:46:08,2024-04-05T18:12:40,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-06,82.4,75.2,78.2,89.6,75.2,80.2,75.1,90.4,0.039,100,8.33,rain,0,0,25.1,13.9,136.5,1008.6,97.3,4.6,71.2,6.2,3,30,2024-04-06T05:45:16,2024-04-06T18:12:58,0.91,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-07,77.9,73.4,75.6,77.9,73.4,75.6,74.7,96.8,0.008,100,4.17,rain,0,0,23,10.3,93,1007.7,94.8,2.3,81.2,6.8,5,15,2024-04-07T05:44:23,2024-04-07T18:13:17,0.95,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-08,75.8,69.8,73.2,75.8,69.8,73.2,68.2,85.1,0.035,100,8.33,rain,0,0,17.9,15,44.9,1011.9,99.5,5.4,18.2,1.6,1,10,2024-04-08T05:43:32,2024-04-08T18:13:36,0.98,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-09,77,69.8,73.4,77,69.8,73.4,68.9,86.1,0.039,100,8.33,rain,0,0,13,10.3,38.9,1014.6,97.7,5.7,31,2.6,1,10,2024-04-09T05:42:40,2024-04-09T18:13:54,0,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-10,76.5,71.4,73.8,76.5,71.4,73.8,71.3,92,0.008,100,4.17,rain,0,0,17.4,5.8,99.2,1014.5,88.9,3.1,108.7,9.3,4,10,2024-04-10T05:41:49,2024-04-10T18:14:13,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-11,84.9,73.4,77.9,93.2,73.4,80.2,74.4,89.4,0.008,100,8.33,rain,0,0,23.9,11.4,119.6,1013.2,76,3.4,148.1,12.9,7,30,2024-04-11T05:40:58,2024-04-11T18:14:33,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-12,87.8,75.2,80.8,97.8,75.2,85,75.2,83.9,0.012,100,8.33,rain,0,0,25.1,11.4,133.7,1011.4,84.6,5,189.1,16.3,6,60,2024-04-12T05:40:08,2024-04-12T18:14:52,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-13,87.8,78.6,81.7,102.4,78.6,87.2,76.1,83.5,0.004,100,4.17,rain,0,0,27.1,13.9,136.8,1008.5,87.4,5.7,181.3,15.7,7,75,2024-04-13T05:39:18,2024-04-13T18:15:11,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-14,87.1,78.8,81.4,99.4,78.8,87.3,77.3,87.7,0.008,100,4.17,rain,0,0,28.9,13.9,113.1,1008.6,95.2,4.7,227.3,19.7,10,100,2024-04-14T05:38:29,2024-04-14T18:15:31,0.18,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-15,84.9,78.8,80.7,96.1,78.8,85.3,76.8,88.1,0.059,100,12.5,rain,0,0,33.8,12.8,120.4,1009.7,92.4,4.9,220.9,19.1,10,75,2024-04-15T05:37:40,2024-04-15T18:15:51,0.21,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-16,91.4,77,82.9,100.5,77,87.1,74.6,78,0.116,100,4.17,rain,0,0,24.6,16.1,135.7,1007.9,37.3,6.2,303.5,26.2,10,75,2024-04-16T05:36:52,2024-04-16T18:16:11,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-17,86,77,81.1,99.4,77,86.6,77.2,88.3,0.008,100,8.33,rain,0,0,21.9,12.8,121.6,1006.7,89.2,5,181.1,15.6,8,75,2024-04-17T05:36:04,2024-04-17T18:16:31,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-18,89.6,75.2,81.2,102.6,75.2,85.8,76.2,86,0.544,100,8.33,rain,0,0,34,15,122.9,1004.9,57.6,5,276.9,23.9,10,100,2024-04-18T05:35:17,2024-04-18T18:16:51,0.31,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-19,90.8,78.8,83.1,107.7,78.8,92.4,78.1,85.5,0,0,0,,0,0,30.6,15,119.9,1002.3,75.6,5.2,256,22,9,100,2024-04-19T05:34:30,2024-04-19T18:17:12,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-20,93.5,75.2,84.1,113.5,75.2,94.2,78.1,83.3,0.346,100,4.17,rain,0,0,35.8,24.2,96.8,1002.2,76.4,5.1,275.5,23.8,10,75,2024-04-20T05:33:44,2024-04-20T18:17:33,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-21,89.6,75.2,81.2,108.1,75.2,87.8,76.7,86.7,1.575,100,4.17,rain,0,0,19,13.9,94.9,1004.2,89.4,5.4,254.7,21.9,10,75,2024-04-21T05:32:59,2024-04-21T18:17:54,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-22,84.2,75.2,80,94.2,75.2,84.4,75.7,87,0.002,100,8.33,rain,0,0,18.1,9.2,91.1,1006,96,5.6,212.3,18.3,7,60,2024-04-22T05:32:14,2024-04-22T18:18:15,0.44,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-23,88.8,78.8,82.7,102.4,78.8,89.9,77,83.7,0.174,100,54.17,rain,0,0,20.1,11.4,86.4,1006.1,90.3,5.1,133,11.5,7,75,2024-04-23T05:31:30,2024-04-23T18:18:36,0.47,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-24,83.3,73.4,78.3,91.9,73.4,79.2,74.9,89.5,0.115,100,12.5,rain,0,0,16.8,8.1,65.2,1006.9,81.7,5.1,108,9.3,6,60,2024-04-24T05:30:47,2024-04-24T18:18:58,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-25,93.2,77,84,114.4,77,93.9,78.3,84.1,0.231,100,4.17,rain,0,0,20.6,12.8,113.9,1004,65.6,4.6,309.3,26.7,10,75,2024-04-25T05:30:05,2024-04-25T18:19:20,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-26,97.8,80.6,87.9,118.6,88.1,103.4,80.1,79.5,0,0,0,,0,0,25.1,11.4,111.3,1001,49.9,4.3,291,24.9,10,60,2024-04-26T05:29:23,2024-04-26T18:19:42,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-27,104,80.6,89.9,112.4,88.1,101.5,76.4,69.9,0,0,0,,0,0,24.2,10.3,97.4,999.6,8.8,4.8,330.6,28.6,10,30,2024-04-27T05:28:42,2024-04-27T18:20:04,0.61,Clear,Clear conditions throughout the day.,clear-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-28,96.1,80.6,87.1,123.9,87.1,103.2,80.4,81.3,0,0,0,,0,0,20.4,12.8,97.9,1002,45.5,6.3,325.7,28.1,10,60,2024-04-28T05:28:02,2024-04-28T18:20:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-29,93.2,82.4,86.4,121.2,93.9,102.9,81,84.6,0,0,0,,0,0,23,12.8,107.9,1002.1,67.5,6,291.8,25.3,10,75,2024-04-29T05:27:22,2024-04-29T18:20:49,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-04-30,98.6,80.6,88,122.3,88.1,104.2,80.2,78.8,0,0,0,,0,0,21.9,11.4,84.6,999.1,42,5.9,300.3,25.9,10,30,2024-04-30T05:26:44,2024-04-30T18:21:12,0.72,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-01,82.3,75.1,78.7,88.7,75.1,80.7,73,83,0.257,100,62.5,rain,0,0,22.8,11.4,41.9,1004.9,90.1,5.9,57.4,4.9,2,10,2024-05-01T05:26:06,2024-05-01T18:21:36,0.75,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-02,79.2,71.5,75.3,79.2,71.5,75.3,72.4,91.2,1.292,100,8.33,rain,0,0,15.2,10.3,61.8,1008.1,88.8,5.2,34.3,3,1,10,2024-05-02T05:25:29,2024-05-02T18:21:59,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-03,81.8,73.4,77.2,87.6,73.4,78.1,74.5,91.7,1.357,100,12.5,rain,0,0,24.6,13.9,103,1007.8,93.4,4.9,91.8,8,6,60,2024-05-03T05:24:53,2024-05-03T18:22:23,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-04,91.4,77,82.7,107.8,77,89.8,77.2,84.2,0.008,100,8.33,rain,0,0,18.3,13.9,117.8,1004.6,72.1,5.4,307.8,26.5,10,100,2024-05-04T05:24:18,2024-05-04T18:22:46,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-05,83.6,75.2,79.7,88.5,75.2,82.1,71.9,77.5,0.103,100,37.5,rain,0,0,15.9,10.3,53.4,1008.3,84.5,6.1,54.8,4.9,3,10,2024-05-05T05:23:43,2024-05-05T18:23:10,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-06,83.8,75.6,78.8,90,75.6,80.5,74.4,86.6,0.088,100,4.17,rain,0,0,15.2,10.3,52.7,1011,79.3,5.7,108.9,9.4,5,30,2024-05-06T05:23:10,2024-05-06T18:23:35,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-07,86.7,77,81.1,98,77,86.6,76.4,85.9,0.192,100,4.17,rain,0,0,16.1,8.1,71.3,1012.7,80.9,5.6,253.5,21.9,9,30,2024-05-07T05:22:38,2024-05-07T18:23:59,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-08,86,78.7,81,99.4,78.7,86.8,77.7,89.8,0.205,100,4.17,rain,0,0,19.9,9.2,99.2,1011.7,80.8,4.8,262.8,22.7,9,30,2024-05-08T05:22:06,2024-05-08T18:24:23,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-09,87.8,73.4,78.9,99.9,73.4,81.6,74.6,87.1,0.118,100,8.33,rain,0,0,17.9,12.8,74.5,1012.7,88.6,5.9,254.8,22.1,9,30,2024-05-09T05:21:36,2024-05-09T18:24:48,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-10,89,75.2,82.1,102.4,75.2,88.2,76.1,82.9,0.007,100,8.33,rain,0,0,22.8,15,121,1011.5,66.2,5.6,241.6,21,8,30,2024-05-10T05:21:06,2024-05-10T18:25:13,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-11,91.4,78.8,84.5,107.8,78.8,94.4,78.1,82.3,0.024,100,8.33,rain,0,0,22.6,12.8,144.1,1010.7,56.4,5.7,215.3,18.5,7,60,2024-05-11T05:20:38,2024-05-11T18:25:38,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-12,93.2,76.3,83.3,110.4,76.3,91.7,77.9,84.8,0.676,100,4.17,rain,0,0,17.9,15,103.7,1010.3,70,5.4,228.8,19.8,7,60,2024-05-12T05:20:10,2024-05-12T18:26:03,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-13,86.1,73.4,80,93,73.4,83.2,73.2,80.9,5.614,100,16.67,rain,0,0,17.9,10.3,326.4,1012,56.5,5.9,274.3,23.7,10,10,2024-05-13T05:19:44,2024-05-13T18:26:28,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-14,89.6,75.2,82.5,100.3,75.2,88,74.8,78.6,0.024,100,20.83,rain,0,0,19.7,9.2,133,1011.2,48.2,6.1,242.3,21,9,30,2024-05-14T05:19:18,2024-05-14T18:26:54,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-15,87.9,75.2,81.5,102.4,75.2,87.4,77.2,87.2,0.031,100,4.17,rain,0,0,19,13.9,92.5,1012.3,75.9,5.1,220.7,19.1,8,30,2024-05-15T05:18:54,2024-05-15T18:27:19,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-16,87.8,77,81.5,94.6,77,84.4,73.7,78.6,0.008,100,4.17,rain,0,0,13.9,10.3,24.4,1012.8,75.8,6.1,204.7,17.6,10,10,2024-05-16T05:18:31,2024-05-16T18:27:45,0.26,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-17,87.9,77,82.2,94.2,77,86.1,73,74.7,0.004,100,4.17,rain,0,0,18.8,12.8,143.4,1009.9,67.3,5.7,218.8,19,7,10,2024-05-17T05:18:08,2024-05-17T18:28:10,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-18,90.1,80.4,84.3,107.4,87.1,96.2,78.9,84,0.088,100,25,rain,0,0,23.7,13.9,133.5,1004.8,89.6,6.1,221,19.1,7,75,2024-05-18T05:17:47,2024-05-18T18:28:36,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-19,89.6,77,83.1,111.5,77,93.7,79.1,88,1.718,100,8.33,rain,0,0,21,16.1,84.2,1002.4,84.9,6.1,233.3,20.1,8,75,2024-05-19T05:17:27,2024-05-19T18:29:02,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-20,87.8,77,81.8,99.9,77,87.7,76.5,84.6,0.309,100,8.33,rain,0,0,16.3,10.3,301.1,1005.8,47.4,5.3,218.2,18.8,8,10,2024-05-20T05:17:08,2024-05-20T18:29:27,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-21,93.2,78.8,83.1,107.5,78.8,90.2,76.5,81.4,0.004,100,4.17,rain,0,0,13.6,6.6,63.6,1007.7,64.5,5.2,246,21.2,10,10,2024-05-21T05:16:50,2024-05-21T18:29:53,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-22,91.8,77,83.6,100.9,77,89.1,74.8,76.3,0.002,100,4.17,rain,0,0,11,10.3,15.6,1008.7,55.1,5.4,225.1,19.6,9,10,2024-05-22T05:16:33,2024-05-22T18:30:18,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-23,89.6,78.4,82.3,105.2,78.4,88.8,76.2,82.3,0.231,100,4.17,rain,0,0,15.9,9.2,196.5,1008.1,61.7,5.3,278.5,24.1,10,10,2024-05-23T05:16:17,2024-05-23T18:30:44,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-24,95,78.8,84.7,103.2,78.8,92.5,76.7,78.6,0.004,100,4.17,rain,0,0,26.4,13.9,127.7,1007.6,57,4.8,264,22.9,9,30,2024-05-24T05:16:02,2024-05-24T18:31:09,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-25,89.6,78.8,82.7,104.3,78.8,92.6,79.1,89.4,0.548,100,8.33,rain,0,0,22.6,12.8,134.4,1007.5,71,5.4,101.2,8.9,7,30,2024-05-25T05:15:49,2024-05-25T18:31:35,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-26,95,78.8,87.2,114.9,78.8,102.1,80.3,81.4,0.426,100,8.33,rain,0,0,19.2,8.1,159.2,1004.9,64.1,6,132,11.3,7,30,2024-05-26T05:15:36,2024-05-26T18:32:00,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-27,96.8,82.4,89.7,112.9,94.1,105.4,79.3,73.2,0.008,100,4.17,rain,0,0,13.2,9.2,235,1001.2,59.6,5.9,225.6,19.5,10,30,2024-05-27T05:15:25,2024-05-27T18:32:25,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-28,95,84.2,89.2,117.1,98.3,106.9,80.4,76.2,0.004,100,4.17,rain,0,0,10.3,9.2,51.6,1000.9,55.3,6.1,91.9,7.9,6,60,2024-05-28T05:15:14,2024-05-28T18:32:50,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-29,96.8,84.2,89.6,123.3,98.3,109.1,81.6,78.3,0.036,100,16.67,rain,0,0,24.6,15,119.9,1000.7,73,6.7,279.3,24.1,10,75,2024-05-29T05:15:05,2024-05-29T18:33:15,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-30,95,78.8,86.3,117.6,78.8,100.3,79.4,80.5,2.229,100,4.17,rain,0,0,29.8,18.3,94,1002,80,5.7,262.4,22.6,8,60,2024-05-30T05:14:57,2024-05-30T18:33:39,0.74,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-05-31,84.2,74.8,79.9,92.5,74.8,83.5,74.6,84.5,1.233,100,12.5,rain,0,0,28,8.1,294.3,1006.2,87.9,6.1,58.3,5,4,10,2024-05-31T05:14:49,2024-05-31T18:34:04,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-01,93.2,79.6,86,102.8,79.6,93.9,75.7,73.3,0.004,100,4.17,rain,0,0,17.7,6.9,96.9,1007.3,56.2,6,271,23.5,9,10,2024-06-01T05:14:43,2024-06-01T18:34:28,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-02,96.8,80.6,87.9,118.6,88.1,103.1,79.7,78.1,0.016,100,8.33,rain,0,0,25.3,13.9,128.9,1005.9,48.7,5.9,316.3,27.4,10,60,2024-06-02T05:14:38,2024-06-02T18:34:51,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-03,96.9,80.6,87.5,113.5,88.1,101.7,79.3,78.5,0.001,100,4.17,rain,0,0,21,18.3,106.1,1003,58.9,5.6,280.4,24.3,9,60,2024-06-03T05:14:34,2024-06-03T18:35:15,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-04,92.2,80.5,84.3,112.8,87.9,96.2,79,84.6,0.496,100,8.33,rain,0,0,16.6,9.2,63.6,1004,66.2,6.1,245.8,21.2,8,60,2024-06-04T05:14:31,2024-06-04T18:35:38,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-05,84.2,78.5,80.9,98.3,78.5,87,77.1,88.7,2.69,100,12.5,rain,0,0,21.7,12.8,22.8,1007,91.2,6.1,52.5,4.5,2,30,2024-06-05T05:14:30,2024-06-05T18:36:00,0.95,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-06,82.6,75.2,79.4,90.9,75.2,82.6,75.6,88.6,0.258,100,12.5,rain,0,0,8.1,10.3,337.8,1008.6,94.3,6.1,21.3,1.9,1,10,2024-06-06T05:14:29,2024-06-06T18:36:22,0,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-07,91.4,78.8,83.4,106.7,78.8,92.2,78.4,85.7,0.485,100,45.83,rain,0,0,17.7,13.9,109,1005,78.7,4.7,210.6,18,9,60,2024-06-07T05:14:29,2024-06-07T18:36:44,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-08,91.4,78.8,84.1,108.1,78.8,94.8,78.7,84.5,1.541,100,8.33,rain,0,0,11.9,9.2,128.8,1002.8,76.5,5.6,96.1,8.3,6,30,2024-06-08T05:14:30,2024-06-08T18:37:06,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-09,81,78.8,79.2,88.9,78.8,80.6,77.7,95.4,1.29,100,12.5,rain,0,0,17,8.1,70.9,1003.9,88.3,5.2,45.7,3.9,2,30,2024-06-09T05:14:32,2024-06-09T18:37:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
hanoi,2024-06-10,88.5,78.8,82.6,106,78.8,91.6,79.3,89.9,0.626,100,12.5,rain,0,0,18.6,10.3,102.2,1005.3,84.3,5.1,209.9,18,9,60,2024-06-10T05:14:35,2024-06-10T18:37:47,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"48820099999,48823099999,48825099999,48831099999,VVNB"
